Symbol,Price,Data_Source,History_Bars_1Y,Last_Price_Date,Price_Age_Days,Avg_Volume_10D,Sector,Industry,Market_Cap_Cr,200_DMA,50_DMA,RSI,Sales_Growth_TTM%,Sales_Growth_5Y%,ROE%,Avg_ROE_5Y%,Profit_Margin%,Debt_Equity,PEG_Ratio,PE_Ratio,Down_From_52W_High%,Smart_Money%,Free_Cashflow,CFO_PAT_Ratio,EPS_Growth%,F_Score,F_Score_Method,RS_Rating,Earnings_Accel,Earnings_Inflection_Score,Graham_Number,Value_Gap%,Technical_Signal,MACD_Bullish,Analyst_Rating,Target_Mean_Price,Analyst_Upside%,Analyst_Count,Promoter_Holding%,Inst_Holding%,ATR,Stop_Loss_ATR,Max_Qty_1L,Estimate_Score_Adj,Momentum_Signal,High_52W,Low_52W,ROCE%,Median_PAT_Growth_5Y%,Pledge_Pct,Ret_1M,Ret_3M,Ret_6M,Vol_Breakout,Dist_From_52W_High,Fetch_Core_Present,Fetch_Core_Required,Fetch_History_Required,Fetch_Valid,_dq_blocked,Data_Quality,Fetch_Soft_Flags,Short_History_Exempt,DQ_Adjustment,score,sales_cagr_5y,avg_roe_5y,pe_ratio,debt_equity,cfo_pat_ratio,market_cap_cr,ml_rank_score,Backtest_CAGR,Backtest_Win_Rate,Backtest_Max_DD,Backtest_Sharpe,Sector_Leader,Score,factor_penalties,Data_Confidence,Conviction_Score,Conviction_Boost,Institutional_Interest,Super_Investors,Rating,ML_Predicted_Return,SHAP_Breakdown,Buy_Below,Stop_Loss,Target_1
STLTECH.NS,175.6699981689453,yfinance,248,,,9817490,Technology,Communication Equipment,8582.35,119.62894954681397,142.89359939575195,51.34,-0.3,-10.2,0.0,0.27,-0.96,0.94,,2197.75,14.61,6016.2,0,0.0,0.0,4,9pt_piotroski,-4.78,False,0,9.17,-94.78,Neutral,False,Buy,190.0,8.16,2,4545.7,1470.5,14.1,147.48,70,0,STABLE,205.73,58.86,3.05,-136.17,0,0.0983,0.6524,0.4178,0.33,0.1253,5,2,120,True,False,59.0,,,,0.0,-10.2,0.27,2197.75,0.94,0.0,8582.35,0.30119700000000005,0.0,0.0,0.0,0.0,False,0.0,"[{'name': 'High Volatility', 'value': -2}, {'name': 'Declining Revenue (Long & Short)', 'value': -5}, {'name': 'Extreme Overvaluation', 'value': -5}, {'name': 'ROE Decay Spline (0.3)', 'value': -45}, {'name': 'Growth Decay Spline (-10.2)', 'value': -45}, {'name': 'Declining Revenue Spline (-10.2)', 'value': -45}, {'name': 'Margin Decay Spline (-1.0)', 'value': -45}, {'name': 'Quality Floor Spline (F:4)', 'value': -45}, {'name': 'Overvaluation Spline (-94.8)', 'value': -45}, {'name': 'Cash Quality Spline (0.0)', 'value': -45}, {'name': 'EPS Decay Spline (0.0)', 'value': -45}, {'name': 'Lopsided Profile Spline (12.7)', 'value': -45}, {'name': 'Institutional Quality Gate 4/12', 'value': -45}]",75.0,10.0,0.0,0,,Avoid,3.3529601991176605,"{""pe_ratio"": 0.03385292738676071, ""sales_cagr_5y"": 0.027964860200881958, ""market_cap_cr"": -0.011375011876225471, ""score"": 0.01131101418286562, ""debt_equity"": 0.0034245424903929234, ""avg_roe_5y"": -0.002164823468774557, ""cfo_pat_ratio"": 0.0008115612436085939}",179.2,147.5,219.6
ATHERENERG.NS,740.5499877929688,yfinance,222,,,2575052,Consumer Cyclical,Auto Manufacturers,28334.07,568.4897491455079,685.0229956054687,59.42,50.2,50.2,0.0,-153.0,-20.52,0.16,,,6.95,8319.2,0,0.0,0.0,4,9pt_piotroski,-3.05,False,0,56.51,-92.37,Bullish,True,Strong Buy,838.1667,13.18,6,5953.3,2365.9,39.65,661.25,25,0,STABLE,795.9,288.15,-116.32,-86.91,0,0.0448,0.0637,0.267,1.59,0.0513,4,2,120,True,False,50.6,,,,0.0,50.2,-153.0,0.0,0.16,0.0,28334.07,0.277509,0.0,0.0,0.0,0.0,False,40.00557,"[{'name': 'ROE Decay Spline (-153.0)', 'value': -60}, {'name': 'Value Destruction Spline (-153.0)', 'value': -60}, {'name': 'Margin Decay Spline (-20.5)', 'value': -60}, {'name': 'Quality Floor Spline (F:4)', 'value': -60}, {'name': 'Overvaluation Spline (-92.4)', 'value': -60}, {'name': 'Cash Quality Spline (0.0)', 'value': -60}, {'name': 'EPS Decay Spline (0.0)', 'value': -60}, {'name': 'Lopsided Profile Spline (36.2)', 'value': -60}, {'name': 'Institutional Quality Gate 5/12', 'value': -60}]",50.0,35.0,0.0,0,,Avoid,-5.280484259128571,"{""sales_cagr_5y"": -0.013410349376499653, ""avg_roe_5y"": -0.010099383071064949, ""market_cap_cr"": 0.005134623032063246, ""pe_ratio"": -0.003139232750982046, ""debt_equity"": -0.0012649241834878922, ""cfo_pat_ratio"": 0.0006675213808193803, ""score"": -0.0003976243897341192}",755.4,661.2,925.7
MCX.NS,2282.89990234375,yfinance,248,,,3713372,Financial Services,Financial Data & Stock Exchanges,58120.84,1933.0936895751954,2435.89599609375,36.41,114.9,,29.72,10.09,51.72,0.02,,91.82,15.6,6781.0,0,0.0,150.6,9,9pt_piotroski,-4.77,False,0,238.09,-89.57,Bearish,False,Buy,2871.0908,25.77,11,1506.2,5274.8,114.67,2053.57,8,0,STABLE,2705.0,907.0,24.11,3.85,0,-0.0472,0.0548,0.4177,1.32,0.1501,7,2,120,True,False,74.4,,,,0.0,0.0,10.09,91.82,0.02,0.0,58120.84,0.275247,64.8,66.67,-34.67,1.52,False,41.51467,"[{'name': 'Extreme Overvaluation', 'value': -5}, {'name': 'ROE Decay Spline (10.1)', 'value': -40}, {'name': 'Overvaluation Spline (-89.6)', 'value': -40}, {'name': 'Cash Quality Spline (0.0)', 'value': -40}, {'name': 'Lopsided Profile Spline (41.3)', 'value': -40}, {'name': 'Institutional Quality Gate 6/12', 'value': -40}]",87.5,25.0,0.0,0,,Avoid,2.4711187928915024,"{""market_cap_cr"": 0.025593409314751625, ""avg_roe_5y"": 0.022437596693634987, ""pe_ratio"": 0.00823124498128891, ""sales_cagr_5y"": -0.004013288300484419, ""score"": 0.003090586746111512, ""debt_equity"": -0.0009948854567483068, ""cfo_pat_ratio"": 0.0006619910709559917}",2328.6,2053.6,2853.6
AVANTIFEED.NS,1120.800048828125,yfinance,247,,,495194,Consumer Defensive,Packaged Foods,15293.57,819.6108905029297,1090.9390014648438,33.92,1.3,3.61,18.88,14.2,10.57,0.44,,19.89,24.73,8279.8,0,0.0,21.0,7,9pt_piotroski,-6.37,False,0,509.84,-54.51,Bearish,False,None,1096.0,-2.21,2,7093.6,1186.2,68.83,983.15,14,0,STABLE,1489.0,601.55,22.88,28.16,0,-0.1702,0.3119,0.557,0.29,0.2131,7,2,120,True,False,74.4,,,,0.0,3.61,14.2,19.89,0.44,0.0,15293.57,0.270223,0.0,0.0,0.0,0.0,False,50.79498,"[{'name': 'Growth Decay Spline (3.6)', 'value': -40}, {'name': 'Overvaluation Spline (-54.5)', 'value': -40}, {'name': 'Cash Quality Spline (0.0)', 'value': -40}, {'name': 'Lopsided Profile Spline (43.7)', 'value': -40}, {'name': 'Institutional Quality Gate 8/12', 'value': -40}]",87.5,20.0,0.0,0,,Hold,-2.839224599301815,"{""avg_roe_5y"": 0.006101510487496853, ""pe_ratio"": -0.006051094736903906, ""market_cap_cr"": 0.004608877003192902, ""sales_cagr_5y"": -0.0023357830941677094, ""cfo_pat_ratio"": 0.0009983292547985911, ""debt_equity"": -0.0008528122561983764, ""score"": -0.0005658136215060949}",1143.2,983.1,1401.0
PCCL.NS,245.9499969482422,yfinance,246,,,0,Unknown,Unknown,770.02,193.75900001525878,222.78399993896485,60.2,0.0,24.78,5.55,6.54,0.0,0.0,,,8.06,0.0,0,0.0,0.0,7,9pt_piotroski,-4.06,False,0,0.0,0.0,Bullish,True,None,0.0,0.0,0,0.0,0.0,15.09,215.78,66,0,STABLE,267.5,150.0,4.94,40.77,0,0.2173,0.2338,0.3551,0.69,0.0497,4,2,120,True,False,53.4,,,,0.0,24.78,6.54,0.0,0.0,0.0,770.02,0.269019,0.0,0.0,0.0,0.0,False,35.07696,"[{'name': 'ROE Decay Spline (6.5)', 'value': -42.2}, {'name': 'Margin Decay Spline (0.0)', 'value': -42.2}, {'name': 'Cash Quality Spline (0.0)', 'value': -42.2}, {'name': 'EPS Decay Spline (0.0)', 'value': -42.2}, {'name': 'Lopsided Profile Spline (37.4)', 'value': -42.2}, {'name': 'Institutional Quality Gate 4/12', 'value': -42.2}]",62.5,40.0,0.0,0,,Avoid,-6.529273092746735,"{""market_cap_cr"": -0.01982283964753151, ""avg_roe_5y"": -0.013764225877821445, ""score"": -0.004186208359897137, ""debt_equity"": 0.0041559734381735325, ""sales_cagr_5y"": -0.003506870474666357, ""pe_ratio"": 0.001722786808386445, ""cfo_pat_ratio"": 0.0004041102365590632}",250.9,215.8,307.4
MRPL.NS,183.47999572753906,yfinance,248,,,37199106,Energy,Oil & Gas Refining & Marketing,32217.2,152.84584991455077,179.9254000854492,48.03,13.0,10.67,0.43,27.0,2.43,0.81,,14.77,13.58,9185.5,0,0.0,370.5,6,9pt_piotroski,-4.73,False,0,148.49,-19.07,Bearish,False,None,162.0,-11.71,1,8984.1,201.4,14.68,154.12,68,0,STABLE,212.31,118.01,4.87,-10.24,0,-0.0406,0.2324,0.4135,0.54,0.1126,7,2,120,True,False,74.4,,,,0.0,10.67,27.0,14.77,0.81,0.0,32217.2,0.262428,0.0,0.0,0.0,0.0,False,60.00109,"[{'name': 'High Volatility', 'value': -2}, {'name': 'Margin Decay Spline (2.4)', 'value': -40}, {'name': 'Overvaluation Spline (-19.1)', 'value': -40}, {'name': 'Cash Quality Spline (0.0)', 'value': -40}]",87.5,30.0,0.0,0,,Hold,0.15854531666263938,"{""sales_cagr_5y"": 0.016284193843603134, ""market_cap_cr"": 0.007439246866852045, ""debt_equity"": 0.003344565164297819, ""score"": 0.003081365954130888, ""avg_roe_5y"": 0.0023950603790581226, ""pe_ratio"": -0.001733482233248651, ""cfo_pat_ratio"": 0.0010699740378186107}",187.1,154.1,229.3
POWERINDIA.NS,24245.0,yfinance,248,,,130822,Energy & Utilities,Electrical Equipment & Parts,108190.27,19935.18986328125,21677.38,40.31,30.0,9.35,9.11,10.58,11.55,1.84,,127.53,7.9,8137.4,0,0.0,81.0,7,9pt_piotroski,-3.14,False,0,2048.09,-91.55,Bearish,False,Buy,23871.867,-1.54,15,7154.6,982.8,921.89,22401.23,1,0,STABLE,26325.0,10400.0,13.08,74.42,0,0.0157,0.2958,0.2744,0.72,0.0625,7,2,120,True,False,74.4,,,,0.0,9.35,10.58,127.53,1.84,0.0,108190.27,0.261513,67.99,100.0,-40.31,1.42,False,32.7446,"[{'name': 'Extreme Overvaluation', 'value': -5}, {'name': 'ROE Decay Spline (10.6)', 'value': -40}, {'name': 'Overvaluation Spline (-91.5)', 'value': -40}, {'name': 'Cash Quality Spline (0.0)', 'value': -40}, {'name': 'Lopsided Profile Spline (32.0)', 'value': -40}, {'name': 'Institutional Quality Gate 5/12', 'value': -40}]",87.5,10.0,0.0,0,,Avoid,5.5458784103393555,"{""pe_ratio"": 0.0399555042386055, ""market_cap_cr"": 0.030803153291344643, ""sales_cagr_5y"": 0.00991869904100895, ""debt_equity"": 0.007052565924823284, ""avg_roe_5y"": -0.0025227097794413567, ""cfo_pat_ratio"": 0.000808960641734302, ""score"": -0.00026191811775788665}",24729.9,22401.2,30306.2
TDPOWERSYS.NS,810.75,yfinance,248,,,725518,Industrials,Specialty Industrial Machinery,12709.64,649.0925663757324,789.2809973144531,36.18,26.4,17.01,20.29,16.4,13.6,3.72,,57.83,13.1,6526.8,0,0.0,25.0,5,9pt_piotroski,-5.34,False,0,147.07,-81.86,Bearish,False,None,900.5,11.07,2,2814.6,3712.2,42.14,726.48,23,0,STABLE,933.0,318.7,26.92,37.33,0,-0.0814,0.0912,0.4667,0.6,0.103,7,2,120,True,False,74.4,,,,0.0,17.01,16.4,57.83,3.72,0.0,12709.64,0.2595,0.0,0.0,0.0,0.0,False,35.70389,"[{'name': 'Overvaluation Spline (-81.9)', 'value': -40}, {'name': 'Cash Quality Spline (0.0)', 'value': -40}, {'name': 'Lopsided Profile Spline (32.7)', 'value': -40}, {'name': 'Institutional Quality Gate 6/12', 'value': -40}]",87.5,25.0,0.0,0,,Avoid,-1.2788856402039528,"{""sales_cagr_5y"": 0.008534052409231663, ""market_cap_cr"": 0.00598209910094738, ""debt_equity"": 0.004840984474867582, ""score"": -0.001941356691531837, ""cfo_pat_ratio"": 0.001390900812111795, ""pe_ratio"": -0.0011476002400740981, ""avg_roe_5y"": -0.0001524714461993426}",827.0,726.5,1013.4
ATLANTAELE.NS,1074.199951171875,yfinance,120,,,215693,Energy & Utilities,Electrical Equipment & Parts,8263.7,914.9416641235351,880.8569958496093,62.84,79.7,25.68,29.79,41.42,9.52,0.46,,63.74,8.9,9074.1,0,0.0,417.6,4,9pt_piotroski,0.0,False,0,136.17,-87.32,Bullish,True,None,0.0,0.0,0,8727.5,346.6,76.76,920.69,13,0,STABLE,1179.2,707.6,34.42,58.17,0,0.2022,0.1567,0.0,2.0,0.089,7,2,120,True,False,74.4,,,,0.0,25.68,41.42,63.74,0.46,0.0,8263.7,0.25545399999999996,0.0,0.0,0.0,0.0,False,60.00668,"[{'name': 'High Volatility', 'value': -2}, {'name': 'High Overvaluation', 'value': -3}, {'name': 'Quality Floor Spline (F:4)', 'value': -40}, {'name': 'Overvaluation Spline (-87.3)', 'value': -40}, {'name': 'Cash Quality Spline (0.0)', 'value': -40}, {'name': 'Institutional Quality Gate 8/12', 'value': -40}]",87.5,65.0,0.0,0,,Hold,2.6413315907120705,"{""avg_roe_5y"": 0.026402557268738747, ""pe_ratio"": 0.018397409468889236, ""market_cap_cr"": 0.007612647954374552, ""score"": 0.003945761825889349, ""sales_cagr_5y"": -0.0026795868761837482, ""debt_equity"": 0.0019400115124881268, ""cfo_pat_ratio"": 0.0010899718618020415}",1095.7,920.7,1342.7
BORANA.NS,332.0,yfinance,206,,,78595,Textiles,Textile Manufacturing,895.68,271.77770050048827,364.3780010986328,33.12,41.7,41.7,49.45,67.61,15.9,0.18,,37.94,20.95,7946.8,0,0.0,22.7,5,9pt_piotroski,-6.02,False,0,136.27,-58.95,Bearish,False,None,0.0,0.0,0,7946.8,0.0,18.79,294.43,53,0,STABLE,420.0,211.0,33.54,425.5,0,-0.1371,0.1407,0.5264,0.47,0.2008,7,2,120,True,False,74.4,,,,0.0,41.7,67.61,37.94,0.18,0.0,895.68,0.25501599999999996,0.0,0.0,0.0,0.0,False,60.00346,"[{'name': 'Overvaluation Spline (-59.0)', 'value': -40}, {'name': 'Cash Quality Spline (0.0)', 'value': -40}, {'name': 'Institutional Quality Gate 7/12', 'value': -40}]",87.5,65.0,0.0,0,,Hold,-1.3747910968959332,"{""avg_roe_5y"": 0.029469309374690056, ""pe_ratio"": -0.009793031960725784, ""sales_cagr_5y"": -0.00528141763061285, ""score"": 0.003659183159470558, ""market_cap_cr"": -0.002015266567468643, ""debt_equity"": 0.00043286822619847953, ""cfo_pat_ratio"": 7.591812027385458e-05}",338.6,294.4,415.0
HINDCOPPER.NS,448.70001220703125,yfinance,248,,,10476744,Basic Materials,Copper,43581.24,374.38437408447265,562.6262854003907,23.12,109.7,,17.48,15.83,24.93,4.78,,65.77,40.96,7396.9,0,0.0,149.2,8,9pt_piotroski,-6.73,False,0,72.47,-83.85,Bearish,False,Strong Buy,650.0,44.86,1,6614.2,782.7,27.18,394.35,36,0,STABLE,760.05,183.82,21.05,-0.05,0,-0.2115,0.1141,0.5888,0.87,0.4087,7,2,120,True,False,74.4,,,,0.0,0.0,15.83,65.77,4.78,0.0,43581.24,0.25187099999999996,44.78,66.67,-40.86,1.05,False,30.50576,"[{'name': 'High Overvaluation', 'value': -3}, {'name': 'Overvaluation Spline (-83.8)', 'value': -45}, {'name': 'Cash Quality Spline (0.0)', 'value': -45}, {'name': 'Lopsided Profile Spline (28.5)', 'value': -45}, {'name': 'Institutional Quality Gate 4/12', 'value': -45}]",87.5,10.0,0.0,0,,Avoid,-1.3698340393602848,"{""market_cap_cr"": 0.018630461767315865, ""pe_ratio"": 0.009551276452839375, ""debt_equity"": -0.006960731465369463, ""avg_roe_5y"": -0.0023443761747330427, ""sales_cagr_5y"": -0.0020380914211273193, ""score"": -0.0008553469087928534, ""cfo_pat_ratio"": 0.000613948330283165}",457.7,394.4,560.9
VEDL.NS,638.8499755859375,yfinance,248,,,13831918,Metals & Mining,Other Industrial Metals & Mining,249810.28,529.7146461486816,687.7309997558593,27.87,-40.4,,39.13,27.79,8.83,1.9,,17.74,17.01,7785.3,0,0.0,60.9,7,9pt_piotroski,-4.6,False,0,197.05,-69.16,Bearish,False,Buy,808.7692,26.6,13,5848.4,1936.9,27.1,584.65,36,0,STABLE,769.8,363.0,27.56,-43.76,0,-0.0639,0.0908,0.4022,0.84,0.1664,7,2,120,True,False,74.4,,,,0.0,0.0,27.79,17.74,1.9,0.0,249810.28,0.250332,30.38,66.67,-25.41,1.08,False,60.00817,"[{'name': 'Declining Revenue (Partial)', 'value': -3}, {'name': 'Overvaluation Spline (-69.2)', 'value': -40}, {'name': 'Cash Quality Spline (0.0)', 'value': -40}, {'name': 'Institutional Quality Gate 8/12', 'value': -40}]",87.5,30.0,0.0,0,,Hold,0.6229935679584742,"{""market_cap_cr"": 0.02396370656788349, ""pe_ratio"": 0.005600933451205492, ""avg_roe_5y"": 0.00444899732246995, ""score"": 0.001464664819650352, ""cfo_pat_ratio"": 0.0010229723993688822, ""sales_cagr_5y"": 9.879756544250995e-05, ""debt_equity"": -7.46631994843483e-05}",651.6,584.6,798.6
CUPID.NS,77.5,yfinance,248,,,27633423,Consumer Defensive,Household & Personal Products,10439.23,55.7351100730896,83.06580032348633,50.72,101.7,10.81,11.95,12.69,28.37,7.02,,125.08,26.46,6943.2,0,0.0,197.6,2,9pt_piotroski,-9.21,False,0,5.88,-92.41,Neutral,False,None,0.0,0.0,0,6922.0,21.2,3.89,69.71,256,0,STABLE,105.39,11.15,16.2,26.19,0,-0.089,-0.1538,0.8058,0.26,0.2618,7,2,120,True,False,74.4,,,,0.0,10.81,12.69,125.08,7.02,0.0,10439.23,0.250318,0.0,0.0,0.0,0.0,False,13.98748,"[{'name': 'Extreme Overvaluation', 'value': -5}, {'name': 'Quality Floor Spline (F:2)', 'value': -45}, {'name': 'Overvaluation Spline (-92.4)', 'value': -45}, {'name': 'Cash Quality Spline (0.0)', 'value': -45}, {'name': 'Lopsided Profile Spline (22.4)', 'value': -45}, {'name': 'Institutional Quality Gate 4/12', 'value': -45}]",87.5,10.0,0.0,0,,Avoid,-3.4761421382427216,"{""market_cap_cr"": -0.01260544266551733, ""pe_ratio"": 0.011902028694748878, ""debt_equity"": -0.0046480316668748856, ""cfo_pat_ratio"": 0.0007298229029402137, ""avg_roe_5y"": 0.000637809163890779, ""sales_cagr_5y"": -0.0003362636489327997, ""score"": -0.0001458961924072355}",79.0,69.7,96.9
CHENNPETRO.NS,1016.5,yfinance,248,,,3808140,Energy,Oil & Gas Refining & Marketing,15155.8,813.6656863403321,906.7030029296875,57.23,21.3,11.03,2.61,38.19,3.36,0.22,,7.04,7.84,7301.1,0,0.0,4704.3,5,9pt_piotroski,-4.22,False,0,1388.19,36.57,Bullish,True,None,0.0,0.0,0,6779.5,521.6,72.73,871.04,13,0,STABLE,1103.0,527.0,5.2,-22.27,0,0.1503,0.1379,0.3692,0.54,0.073,7,2,120,True,False,74.4,,,,0.0,11.03,38.19,7.04,0.22,0.0,15155.8,0.249054,0.0,0.0,0.0,0.0,False,60.00839,"[{'name': 'High Volatility', 'value': -2}, {'name': 'Margin Decay Spline (3.4)', 'value': -40}, {'name': 'Cash Quality Spline (0.0)', 'value': -40}, {'name': 'Cyclical Peak Spline (5.4)', 'value': -40}]",87.5,60.0,0.2,1,DOLLY_KHANNA,Hold,1.9320052117109299,"{""sales_cagr_5y"": 0.013836304657161236, ""avg_roe_5y"": 0.011189540848135948, ""pe_ratio"": 0.011040871031582355, ""market_cap_cr"": 0.0072938017547130585, ""score"": 0.0037483565974980593, ""debt_equity"": 0.0014305772492662072, ""cfo_pat_ratio"": 0.0010760632576420903}",1036.8,871.0,1270.6
APEX.NS,350.3500061035156,yfinance,248,,,611035,Consumer Defensive,Farm Products,1096.94,273.65253662109376,349.62599975585937,43.31,14.5,,0.78,5.13,3.45,7.97,,33.12,28.2,7679.1,0,0.0,0.0,7,9pt_piotroski,-4.81,False,0,207.53,-40.76,Bearish,False,None,284.0,-18.94,1,7679.1,0.0,25.66,299.04,38,0,STABLE,487.95,186.55,2.78,-59.3,0,-0.1993,0.2248,0.4208,0.55,0.2102,6,2,120,True,False,67.4,,,,0.0,0.0,5.13,33.12,7.97,0.0,1096.94,0.24869000000000002,0.0,0.0,0.0,0.0,False,8.43836,"[{'name': 'High Volatility', 'value': -2}, {'name': 'ROE Decay Spline (5.1)', 'value': -46.7}, {'name': 'Margin Decay Spline (3.5)', 'value': -46.7}, {'name': 'Overvaluation Spline (-40.8)', 'value': -46.7}, {'name': 'Cash Quality Spline (0.0)', 'value': -46.7}, {'name': 'EPS Decay Spline (0.0)', 'value': -46.7}, {'name': 'Lopsided Profile Spline (21.1)', 'value': -46.7}, {'name': 'Institutional Quality Gate 3/12', 'value': -46.7}]",75.0,10.0,0.0,0,,Avoid,-4.004579037427902,"{""score"": 0.019347500056028366, ""avg_roe_5y"": -0.016550179570913315, ""pe_ratio"": -0.0084298774600029, ""market_cap_cr"": -0.003680755849927664, ""sales_cagr_5y"": -0.0031885365024209023, ""debt_equity"": 0.0019506788812577724, ""cfo_pat_ratio"": 0.0008008532458916306}",357.4,299.0,437.9
SANSERA.NS,2041.4000244140625,yfinance,248,,,219735,Consumer Cyclical,Auto Parts,12715.07,1605.9349365234375,2018.02798828125,41.21,24.7,,7.82,12.63,7.98,0.15,,48.36,14.8,7738.2,0,0.0,20.7,6,9pt_piotroski,-4.18,False,0,699.79,-65.72,Bearish,False,Buy,2253.5557,10.39,9,3018.0,4720.2,108.47,1824.46,9,0,STABLE,2396.0,972.2,11.42,15.83,0,-0.1068,0.1859,0.3655,0.52,0.1326,7,2,120,True,False,74.4,,,,0.0,0.0,12.63,48.36,0.15,0.0,12715.07,0.24420799999999998,0.0,0.0,0.0,0.0,False,39.51453,"[{'name': 'Overvaluation Spline (-65.7)', 'value': -40}, {'name': 'Cash Quality Spline (0.0)', 'value': -40}, {'name': 'Lopsided Profile Spline (37.5)', 'value': -40}, {'name': 'Institutional Quality Gate 6/12', 'value': -40}]",87.5,20.0,0.0,0,,Avoid,-3.162568062543869,"{""pe_ratio"": -0.01011650264263153, ""market_cap_cr"": 0.009333851747214794, ""sales_cagr_5y"": -0.004152175039052963, ""avg_roe_5y"": 0.0028305479791015387, ""cfo_pat_ratio"": 0.0011208615032956004, ""debt_equity"": -0.0009526553330942988, ""score"": 0.0006058525177650154}",2082.2,1824.5,2551.8
GESHIP.NS,1361.0999755859375,yfinance,248,,,785499,Industrials,Marine Shipping,19437.75,1079.7390692138672,1275.9795483398439,53.02,17.6,15.04,16.44,18.76,44.16,8.24,,8.61,9.8,6043.7,0,0.0,36.9,6,9pt_piotroski,-3.53,False,0,1460.6,7.31,Neutral,False,None,1552.0,14.03,2,3007.4,3036.3,65.96,1229.17,15,0,STABLE,1509.0,802.25,16.5,1.52,0,0.0574,0.2328,0.3085,0.38,0.0844,7,2,120,True,False,74.4,,,,0.0,15.04,18.76,8.61,8.24,0.0,19437.75,0.239806,0.0,0.0,0.0,0.0,False,60.00953,"[{'name': 'Cash Quality Spline (0.0)', 'value': -40}]",87.5,40.0,0.0,0,,Hold,0.45563983730971813,"{""pe_ratio"": 0.01410607434809208, ""sales_cagr_5y"": 0.010716240853071213, ""market_cap_cr"": 0.006177963688969612, ""debt_equity"": -0.005260290112346411, ""avg_roe_5y"": 0.004139517899602652, ""score"": 0.0037986752577126026, ""cfo_pat_ratio"": 0.0011736865853890777}",1388.3,1229.2,1701.4
ENTERO.NS,1171.5999755859375,yfinance,248,,,82932,Healthcare,Medical Distribution,5110.36,1131.4135012817383,1109.4080029296874,76.55,25.6,26.28,5.5,0.22,1.87,0.25,,45.37,22.45,8216.4,0,0.0,8.6,5,9pt_piotroski,-0.42,False,0,116.55,-90.05,Bullish,True,Strong Buy,1410.5,20.39,4,6596.7,1619.7,54.12,1063.37,18,0,STABLE,1510.8,944.0,9.49,142.45,0,0.0856,0.2096,0.0371,1.75,0.2141,7,2,120,True,False,74.4,,,,0.0,26.28,0.22,45.37,0.25,0.0,5110.36,0.237215,0.0,0.0,0.0,0.0,False,40.28751,"[{'name': 'ROE Decay Spline (0.2)', 'value': -40}, {'name': 'Margin Decay Spline (1.9)', 'value': -40}, {'name': 'Overvaluation Spline (-90.0)', 'value': -40}, {'name': 'Cash Quality Spline (0.0)', 'value': -40}, {'name': 'Lopsided Profile Spline (34.9)', 'value': -40}, {'name': 'Institutional Quality Gate 6/12', 'value': -40}]",87.5,35.0,0.0,0,,Avoid,-7.538539171218872,"{""market_cap_cr"": -0.022484738379716873, ""avg_roe_5y"": -0.011806012131273746, ""pe_ratio"": -0.005442951340228319, ""sales_cagr_5y"": -0.004136658273637295, ""score"": -0.002406095387414098, ""cfo_pat_ratio"": 0.0010518362978473306, ""debt_equity"": 0.00013466516975313425}",1195.0,1063.4,1464.5
WAAREEINDO.NS,403.20001220703125,yfinance,112,,,73237,Technology,Solar,1677.46,425.777411869594,399.4260015869141,75.19,93.7,93.7,135.55,50312.7,30.96,1.52,,6.86,44.39,7627.6,0,0.0,305.3,9,9pt_piotroski,0.0,False,0,254.46,-36.89,Bullish,True,None,0.0,0.0,0,7627.6,0.0,19.11,364.99,52,0,STABLE,725.0,165.07,69.93,454.72,0,0.002,-0.0007,0.0,3.09,0.4335,7,2,90,True,False,66.4,short_history_ipo,True,-8.0 short_history_penalty,0.0,93.7,50312.7,6.86,1.52,0.0,1677.46,0.234891,0.0,0.0,0.0,0.0,False,45.00784,"[{'name': 'Anomalous ROE Risk (50312.7)', 'value': -55}, {'name': 'Overvaluation Spline (-36.9)', 'value': -55}, {'name': 'Cash Quality Spline (0.0)', 'value': -55}]",87.5,55.0,0.0,0,,Avoid,-4.62925098836422,"{""avg_roe_5y"": 0.03550148010253906, ""sales_cagr_5y"": -0.029176848009228706, ""market_cap_cr"": -0.010775030590593815, ""score"": -0.004356673453003168, ""debt_equity"": -0.0038007244002074003, ""pe_ratio"": -0.003743354231119156, ""cfo_pat_ratio"": 0.0003541243204381317}",411.3,365.0,504.0
